apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
72.45,0.0,62.19,0.71,clear-day,327.9,,0.0,0.0,,1016.3,Clear,72.2,1562043600,1.0,10.0,347.0,2.86,1.82
77.93,0.0,65.52,0.67,clear-day,326.8,,0.0,0.0,,1016.3,Clear,77.35,1562047200,2.0,10.0,7.0,1.92,1.39
82.66,0.0,67.11,0.64,clear-day,326.1,,0.0,0.0,,1015.9,Clear,80.27,1562050800,4.0,10.0,34.0,1.94,1.79
85.09,0.0,67.74,0.62,clear-day,325.5,,0.0,0.0,,1015.4,Clear,82.24,1562054400,6.0,10.0,62.0,2.76,2.58
86.6,0.0,67.15,0.57,clear-day,325.5,,0.0,0.0,,1015.0,Clear,83.86,1562058000,8.0,10.0,83.0,3.39,3.17
87.12,0.0,64.67,0.5,clear-day,326.6,,0.0,0.0,,1014.7,Clear,85.49,1562061600,9.0,10.0,91.0,3.58,3.32
87.93,0.0,62.45,0.44,clear-day,328.1,,0.0,0.0,,1014.4,Clear,87.29,1562065200,9.0,10.0,92.0,3.58,3.28
88.96,0.0,58.92,0.36,clear-day,325.8,,0.0,0.0,,1014.5,Clear,88.96,1562068800,9.0,10.0,89.0,2.65,2.47
90.64,0.0,58.02,0.34,clear-day,326.1,,0.0,0.0,,1014.1,Clear,90.64,1562072400,7.0,10.0,97.0,2.62,2.45
91.81,0.0,58.21,0.33,clear-day,326.2,,0.0,0.0,,1013.6,Clear,91.81,1562076000,5.0,10.0,107.0,2.63,2.48
87.68,0.0,60.51,0.4,clear-day,326.4,,0.0,0.0,,1013.2,Clear,87.68,1562079600,3.0,10.0,104.0,2.65,2.52
85.74,0.0,62.44,0.47,clear-day,326.4,,0.0,0.0,,1013.3,Clear,85.02,1562083200,1.0,10.0,75.0,2.91,2.59
82.03,0.0,63.69,0.57,clear-day,326.2,,0.0,0.0,,1013.6,Clear,80.52,1562086800,0.0,10.0,26.0,3.83,2.69
76.53,0.0,63.46,0.65,clear-day,325.1,,0.0,0.0,,1013.7,Clear,76.16,1562090400,0.0,10.0,344.0,4.25,2.67
73.1,0.0,61.71,0.68,clear-night,325.2,,0.0,0.0,,1014.0,Clear,72.91,1562094000,0.0,10.0,318.0,4.71,2.83
70.25,0.0,59.52,0.69,clear-night,325.6,,0.0,0.0,,1014.6,Clear,70.25,1562097600,0.0,10.0,300.0,5.08,3.03
67.92,0.0,57.01,0.68,clear-night,325.9,,0.0,0.0,,1014.9,Clear,67.92,1562101200,0.0,10.0,292.0,5.34,3.21
67.38,0.0,54.69,0.64,clear-night,326.0,,0.0,0.0,,1014.9,Clear,67.38,1562104800,0.0,10.0,288.0,5.46,3.34
66.69,0.0,52.12,0.59,clear-night,325.9,,0.0,0.0,,1014.5,Clear,66.69,1562108400,0.0,10.0,293.0,5.47,3.47
68.12,0.0,54.81,0.62,clear-night,326.1,,0.0,0.0,,1014.4,Clear,68.12,1562112000,0.0,10.0,310.0,5.38,4.7
66.88,0.0,55.19,0.66,clear-night,328.6,,0.0,0.0,,1014.2,Clear,66.88,1562115600,0.0,10.0,322.0,5.83,4.93
65.75,0.0,54.37,0.67,clear-night,329.0,,0.0,0.0,,1014.2,Clear,65.75,1562119200,0.0,10.0,318.0,5.29,4.2
64.29,0.0,55.38,0.73,clear-night,329.6,,0.0,0.0,,1014.3,Clear,64.29,1562122800,0.0,10.0,315.0,4.67,3.52
67.83,0.0,59.31,0.74,clear-day,330.5,,0.0,0.0,,1014.5,Clear,67.83,1562126400,0.0,10.0,336.0,3.85,2.96
73.71,0.0,64.67,0.75,clear-day,331.3,,0.0,0.0,,1015.0,Clear,73.18,1562130000,1.0,10.0,11.0,2.96,2.45
78.5,0.0,68.61,0.74,clear-day,331.4,,0.0,0.0,,1015.1,Clear,77.57,1562133600,2.0,10.0,33.0,2.41,2.23
83.61,0.0,69.69,0.7,clear-day,327.0,,0.0,0.0,,1015.0,Clear,80.41,1562137200,4.0,10.0,50.0,3.35,2.9
87.29,0.0,70.29,0.66,clear-day,325.3,,0.0,0.0,,1014.9,Clear,83.04,1562140800,6.0,10.0,64.0,3.3,3.23
89.3,0.0,69.91,0.61,clear-day,324.0,,0.0004,0.01,rain,1014.8,Clear,84.85,1562144400,8.0,10.0,77.0,3.42,3.42
90.43,0.0,68.0,0.54,clear-day,323.6,,0.0028,0.02,rain,1014.6,Clear,86.91,1562148000,9.0,10.0,88.0,3.49,3.45
91.02,0.0,66.58,0.49,clear-day,323.5,,0.0096,0.04,rain,1014.6,Clear,88.23,1562151600,9.0,10.0,96.0,3.76,3.34
86.8,0.0,66.48,0.55,clear-day,321.2,,0.0149,0.05,rain,1014.8,Clear,84.35,1562155200,9.0,10.0,99.0,3.3,3.13
91.74,0.03,68.21,0.52,clear-day,320.9,,0.0107,0.05,rain,1014.8,Clear,87.94,1562158800,7.0,10.0,145.0,2.78,2.6
92.31,0.07,67.92,0.51,clear-day,321.1,,0.005,0.03,rain,1014.3,Clear,88.61,1562162400,5.0,10.0,173.0,2.13,1.82
87.89,0.11,68.5,0.59,clear-day,321.4,,0.0043,0.03,rain,1014.1,Clear,84.38,1562166000,3.0,10.0,194.0,1.95,1.45
86.74,0.15,69.79,0.65,clear-day,322.6,,0.0034,0.03,rain,1014.3,Clear,82.82,1562169600,1.0,10.0,115.0,2.78,1.85
82.79,0.19,70.29,0.73,clear-day,324.0,,0.0021,0.04,rain,1014.7,Clear,79.69,1562173200,0.0,10.0,25.0,4.08,2.66
77.8,0.2,71.0,0.83,clear-day,323.8,,0.0018,0.05,rain,1015.2,Clear,76.55,1562176800,0.0,10.0,323.0,4.88,3.2
75.32,0.16,69.89,0.87,clear-night,319.6,,0.0013,0.07,rain,1015.8,Clear,74.14,1562180400,0.0,10.0,303.0,4.68,3.2
73.26,0.1,68.44,0.88,clear-night,313.8,,0.0069,0.13,rain,1016.4,Clear,72.2,1562184000,0.0,10.0,315.0,3.83,2.71
71.54,0.09,67.32,0.89,clear-night,309.5,,0.0133,0.15,rain,1016.9,Clear,70.58,1562187600,0.0,10.0,327.0,3.23,2.32
70.5,0.22,67.17,0.92,clear-night,308.0,,0.0132,0.14,rain,1017.1,Clear,69.51,1562191200,0.0,10.0,322.0,3.24,2.29
70.09,0.42,67.33,0.94,partly-cloudy-night,308.0,,0.0094,0.12,rain,1017.2,Partly Cloudy,69.06,1562194800,0.0,10.0,314.0,3.45,2.38
69.71,0.5,67.46,0.96,partly-cloudy-night,308.0,,0.0058,0.07,rain,1017.3,Partly Cloudy,68.63,1562198400,0.0,10.0,308.0,3.54,2.44
69.38,0.39,68.15,1.0,partly-cloudy-night,307.6,,0.0112,0.11,rain,1017.4,Partly Cloudy,68.15,1562202000,0.0,10.0,316.0,4.47,2.8
68.29,0.17,67.17,1.0,clear-night,307.4,,0.0086,0.09,rain,1017.4,Clear,67.17,1562205600,0.0,10.0,306.0,3.63,2.34
66.71,0.0,65.48,1.0,clear-night,307.3,,0.0061,0.06,rain,1017.5,Clear,65.48,1562209200,0.0,10.0,314.0,3.09,2.11
68.25,0.0,66.94,1.0,clear-day,307.5,,0.0038,0.04,rain,1017.7,Clear,66.94,1562212800,0.0,10.0,3.0,3.17,2.27
71.01,0.0,69.56,1.0,clear-day,307.9,,0.002,0.03,rain,1017.8,Clear,69.56,1562216400,1.0,10.0,63.0,3.56,2.61
73.6,0.0,71.6,0.98,clear-day,308.3,,0.0012,0.03,rain,1018.1,Clear,72.06,1562220000,2.0,10.0,103.0,3.89,2.93
75.86,0.01,72.59,0.94,clear-day,306.5,,0.0021,0.03,rain,1018.0,Humid,74.3,1562223600,4.0,10.0,114.0,4.42,3.29
77.88,0.02,72.26,0.87,clear-day,307.7,,0.0037,0.03,rain,1017.9,Humid,76.45,1562227200,6.0,10.0,111.0,4.83,3.66
79.78,0.02,71.37,0.79,clear-day,308.5,,0.0061,0.04,rain,1017.7,Clear,78.53,1562230800,8.0,10.0,102.0,4.97,3.78
83.72,0.01,70.19,0.71,clear-day,308.6,,0.0068,0.03,rain,1017.5,Clear,80.37,1562234400,10.0,10.0,92.0,4.6,3.42
87.09,0.0,69.93,0.65,clear-day,308.4,,0.0072,0.03,rain,1017.2,Clear,83.04,1562238000,10.0,10.0,77.0,3.99,2.81
88.62,0.02,69.92,0.62,clear-day,308.3,,0.0076,0.03,rain,1016.8,Clear,84.29,1562241600,9.0,10.0,71.0,3.57,2.37
88.78,0.03,69.71,0.61,clear-day,310.4,,0.0092,0.04,rain,1016.9,Clear,84.53,1562245200,7.0,10.0,130.0,3.82,1.96
89.31,0.04,68.75,0.57,clear-day,310.4,,0.0083,0.04,rain,1016.3,Clear,85.49,1562248800,5.0,10.0,82.0,3.75,1.95
84.39,0.05,68.89,0.66,clear-day,310.7,,0.0074,0.06,rain,1016.0,Clear,81.25,1562252400,3.0,10.0,44.0,3.7,1.95
82.24,0.04,69.52,0.72,clear-day,311.5,,0.0088,0.09,rain,1016.3,Clear,79.44,1562256000,1.0,10.0,25.0,3.69,2.06
77.01,0.03,70.29,0.83,clear-day,312.6,,0.0175,0.24,rain,1016.8,Clear,75.83,1562259600,0.0,10.0,11.0,3.67,2.25
73.71,0.02,69.77,0.91,rain,313.1,,0.0245,0.28,rain,1017.4,Possible Light Rain,72.47,1562263200,0.0,10.0,358.0,3.58,2.38
71.67,0.01,68.12,0.92,clear-night,314.8,,0.0283,0.2,rain,1017.8,Clear,70.59,1562266800,0.0,10.0,324.0,5.15,3.54
69.54,0.0,66.57,0.93,clear-night,315.2,,0.0173,0.16,rain,1018.3,Clear,68.59,1562270400,0.0,10.0,317.0,3.86,2.96
67.86,0.0,65.15,0.94,clear-night,315.1,,0.011,0.09,rain,1018.7,Clear,67.05,1562274000,0.0,10.0,298.0,2.99,2.54
67.06,0.03,64.21,0.93,clear-night,314.2,,0.0051,0.05,rain,1018.7,Clear,66.37,1562277600,0.0,10.0,293.0,3.09,2.6
66.79,0.08,63.63,0.92,clear-night,313.0,,0.0009,0.02,rain,1018.7,Clear,66.17,1562281200,0.0,10.0,291.0,3.58,2.84
66.85,0.16,63.18,0.9,clear-night,311.8,,0.0,0.0,,1018.3,Clear,66.31,1562284800,0.0,10.0,288.0,3.92,2.95
66.19,0.18,64.32,0.96,clear-night,312.0,,0.0,0.0,,1018.4,Clear,65.42,1562288400,0.0,10.0,240.0,3.61,2.8
65.23,0.18,63.23,0.95,clear-night,311.4,,0.0,0.0,,1018.2,Clear,64.59,1562292000,0.0,10.0,318.0,3.31,2.6
63.44,0.17,62.72,1.0,clear-night,310.8,,0.0,0.0,,1018.0,Clear,62.72,1562295600,0.0,10.0,304.0,2.96,2.37
65.33,0.15,64.43,1.0,clear-day,310.6,,0.0,0.0,,1017.9,Clear,64.49,1562299200,0.0,10.0,350.0,2.45,2.06
68.48,0.11,66.89,0.98,clear-day,310.4,,0.0005,0.02,rain,1018.0,Clear,67.43,1562302800,1.0,10.0,59.0,1.94,1.74
71.51,0.08,69.15,0.96,clear-day,310.4,,0.0013,0.03,rain,1017.7,Clear,70.26,1562306400,2.0,10.0,122.0,1.87,1.63
73.93,0.05,70.14,0.92,clear-day,309.9,,0.0004,0.02,rain,1017.5,Clear,72.65,1562310000,4.0,10.0,131.0,2.62,2.05
75.91,0.02,70.37,0.86,clear-day,310.6,,0.0024,0.03,rain,1016.7,Clear,74.68,1562313600,6.0,10.0,104.0,3.19,2.62
77.29,0.0,69.25,0.79,clear-day,311.2,,0.0049,0.04,rain,1016.2,Clear,76.25,1562317200,8.0,8.639,97.0,3.94,2.96
79.01,0.0,66.83,0.68,clear-day,310.6,,0.0062,0.04,rain,1015.7,Clear,78.29,1562320800,10.0,10.0,91.0,5.25,2.92
82.18,0.0,64.69,0.59,clear-day,309.8,,0.0064,0.03,rain,1015.3,Clear,80.42,1562324400,10.0,10.0,82.0,6.73,2.66
83.46,0.0,63.24,0.53,clear-day,309.9,,0.0055,0.02,rain,1014.9,Clear,82.24,1562328000,9.0,10.0,87.0,7.36,2.31
85.85,0.0,63.18,0.48,clear-day,311.4,,0.0,0.0,,1015.1,Clear,84.83,1562331600,7.0,10.0,64.0,6.15,1.58
85.52,0.0,63.62,0.5,clear-day,314.7,,0.0014,0.02,rain,1014.6,Clear,84.31,1562335200,5.0,10.0,29.0,4.67,1.13
82.47,0.03,64.82,0.59,clear-day,316.4,,0.0015,0.02,rain,1014.2,Clear,80.69,1562338800,3.0,10.0,341.0,3.84,1.07
79.72,0.1,65.58,0.63,clear-day,315.4,,0.0018,0.02,rain,1014.1,Clear,79.14,1562342400,1.0,10.0,331.0,4.43,1.85
76.59,0.2,65.32,0.69,clear-day,312.8,,0.0035,0.03,rain,1014.2,Clear,76.02,1562346000,0.0,10.0,311.0,5.7,3.14
73.59,0.25,65.09,0.76,clear-day,310.7,,0.0053,0.04,rain,1014.5,Clear,73.01,1562349600,0.0,10.0,298.0,6.47,4.07
71.75,0.26,64.59,0.8,clear-night,310.8,,0.0084,0.06,rain,1015.0,Clear,71.18,1562353200,0.0,10.0,293.0,6.21,4.3
69.8,0.24,63.64,0.82,clear-night,310.5,,0.0069,0.07,rain,1015.8,Clear,69.31,1562356800,0.0,10.0,302.0,5.06,3.6
68.22,0.21,62.58,0.83,clear-night,310.0,,0.0047,0.05,rain,1016.4,Clear,67.82,1562360400,0.0,10.0,301.0,4.26,3.1
67.43,0.18,61.94,0.84,clear-night,309.4,,0.0023,0.02,rain,1016.6,Clear,67.09,1562364000,0.0,10.0,300.0,4.3,3.15
67.02,0.14,61.67,0.84,clear-night,308.6,,0.0006,0.01,rain,1016.9,Clear,66.7,1562367600,0.0,10.0,300.0,4.66,3.4
66.76,0.1,61.6,0.84,clear-night,307.9,,0.0002,0.01,rain,1016.0,Clear,66.45,1562371200,0.0,10.0,286.0,4.86,3.64
66.11,0.07,61.95,0.88,clear-night,307.4,,0.0002,0.01,rain,1016.0,Clear,65.72,1562374800,0.0,10.0,286.0,4.63,3.48
65.18,0.03,61.81,0.9,clear-night,307.0,,0.0,0.0,,1016.1,Clear,64.77,1562378400,0.0,10.0,289.0,4.21,3.18
63.42,0.0,61.92,0.97,clear-night,306.4,,0.0,0.0,,1016.2,Clear,62.89,1562382000,0.0,10.0,303.0,3.76,2.84
65.55,0.0,63.25,0.94,clear-day,305.2,,0.0,0.0,,1016.3,Clear,64.93,1562385600,0.0,10.0,350.0,3.22,2.45
68.94,0.0,65.44,0.91,clear-day,304.0,,0.0,0.0,,1016.3,Clear,68.14,1562389200,1.0,10.0,49.0,2.68,1.99
72.37,0.0,67.08,0.86,clear-day,301.7,,0.0,0.0,,1016.4,Clear,71.48,1562392800,2.0,10.0,76.0,3.28,1.94
74.45,0.0,67.25,0.81,clear-day,302.0,,0.0,0.0,,1016.2,Clear,73.6,1562396400,4.0,10.0,96.0,3.71,2.36
76.15,0.0,66.74,0.74,clear-day,302.9,,0.0,0.0,,1015.9,Clear,75.41,1562400000,7.0,10.0,105.0,4.35,3.06
77.46,0.0,65.25,0.67,clear-day,303.1,,0.0,0.0,,1015.7,Clear,76.9,1562403600,9.0,10.0,107.0,4.9,3.56
78.61,0.01,62.96,0.59,clear-day,301.7,,0.0,0.0,,1015.5,Clear,78.29,1562407200,10.0,10.0,111.0,5.26,3.75
81.19,0.03,62.03,0.54,clear-day,299.6,,0.0,0.0,,1015.1,Clear,79.96,1562410800,10.0,10.0,112.0,5.5,3.79
83.72,0.04,60.71,0.46,clear-day,298.6,,0.0,0.0,,1014.8,Clear,83.4,1562414400,9.0,10.0,119.0,5.63,4.07
84.69,0.03,60.85,0.45,clear-day,300.5,,0.0,0.0,,1014.4,Clear,84.47,1562418000,7.0,10.0,119.0,4.87,3.71
84.51,0.01,61.36,0.46,clear-day,303.7,,0.0,0.0,,1013.9,Clear,84.07,1562421600,5.0,10.0,120.0,3.73,3.2
81.61,0.0,62.42,0.54,clear-day,306.2,,0.0,0.0,,1013.6,Clear,80.37,1562425200,3.0,10.0,132.0,2.95,2.76
79.12,0.0,63.78,0.6,clear-day,306.6,,0.0,0.0,,1013.5,Clear,78.71,1562428800,1.0,10.0,178.0,2.82,2.38
76.01,0.0,63.81,0.67,clear-day,306.2,,0.0,0.0,,1013.6,Clear,75.61,1562432400,0.0,10.0,236.0,3.01,2.04
73.07,0.0,63.03,0.72,clear-day,302.9,,0.0,0.0,,1013.6,Clear,72.74,1562436000,0.0,10.0,236.0,4.58,2.53
71.05,0.0,62.19,0.74,clear-night,303.8,,0.0,0.0,,1013.9,Clear,70.78,1562439600,0.0,10.0,160.0,4.76,2.85
69.46,0.0,60.96,0.75,clear-night,305.5,,0.0,0.0,,1014.6,Clear,69.31,1562443200,0.0,10.0,23.0,4.75,3.3
68.19,0.0,59.89,0.75,clear-night,307.2,,0.0,0.0,,1014.9,Clear,68.16,1562446800,0.0,10.0,280.0,4.7,3.61
67.54,0.0,59.15,0.75,clear-night,308.2,,0.0,0.0,,1014.8,Clear,67.54,1562450400,0.0,10.0,265.0,4.55,3.65
67.2,0.0,58.29,0.73,clear-night,309.3,,0.0,0.0,,1014.7,Clear,67.2,1562454000,0.0,10.0,271.0,4.35,3.55
67.2,0.0,57.88,0.72,clear-night,312.7,,0.0,0.0,,1014.6,Clear,67.2,1562457600,0.0,10.0,291.0,5.21,4.4
66.91,0.0,56.54,0.69,clear-night,314.6,,0.0,0.0,,1014.3,Clear,66.91,1562461200,0.0,10.0,289.0,5.2,4.37
66.56,0.0,54.14,0.64,clear-night,316.3,,0.0,0.0,,1013.8,Clear,66.56,1562464800,0.0,10.0,276.0,5.09,4.2
65.02,0.0,54.11,0.68,clear-night,317.6,,0.0,0.0,,1013.6,Clear,65.02,1562468400,0.0,10.0,285.0,4.7,3.79
67.15,0.0,56.68,0.69,clear-day,317.9,,0.0,0.0,,1013.6,Clear,67.15,1562472000,0.0,10.0,316.0,3.67,2.93
70.83,0.0,61.27,0.72,clear-day,317.5,,0.0,0.0,,1013.9,Clear,70.67,1562475600,1.0,10.0,139.0,2.37,1.86
74.52,0.0,64.12,0.71,clear-day,311.8,,0.0002,0.01,rain,1013.6,Clear,74.07,1562479200,2.0,10.0,231.0,2.06,1.4
77.02,0.0,64.58,0.67,clear-day,311.4,,0.0,0.0,,1013.2,Clear,76.54,1562482800,4.0,10.0,230.0,2.33,1.6
79.11,0.0,63.77,0.6,clear-day,311.5,,0.0,0.0,,1012.9,Clear,78.71,1562486400,6.0,10.0,82.0,3.07,2.19
82.16,0.0,62.37,0.53,clear-day,311.3,,0.0,0.0,,1012.4,Clear,81.04,1562490000,8.0,10.0,119.0,3.82,2.63
83.16,0.0,60.57,0.47,clear-day,309.8,,0.0005,0.01,rain,1012.1,Clear,82.78,1562493600,10.0,10.0,131.0,4.4,2.72
85.32,0.0,59.68,0.42,clear-day,308.0,,0.0015,0.01,rain,1011.7,Clear,85.32,1562497200,10.0,10.0,137.0,4.97,2.72
87.74,0.0,59.42,0.39,clear-day,307.0,,0.0024,0.01,rain,1011.3,Clear,87.74,1562500800,9.0,10.0,145.0,5.44,2.9
88.66,0.0,60.92,0.4,clear-day,307.6,,0.0014,0.01,rain,1010.9,Clear,88.66,1562504400,7.0,10.0,137.0,5.74,2.94
89.07,0.0,63.34,0.44,clear-day,309.1,,0.0003,0.01,rain,1010.1,Clear,88.03,1562508000,5.0,10.0,151.0,5.95,2.95
88.5,0.0,65.28,0.49,clear-day,309.9,,0.0,0.0,,1009.4,Clear,86.55,1562511600,3.0,10.0,151.0,6.27,3.16
85.61,0.0,66.22,0.56,clear-day,309.9,,0.0,0.0,,1009.1,Clear,83.33,1562515200,1.0,10.0,141.0,6.77,3.82
79.89,0.0,65.62,0.63,clear-day,309.5,,0.0,0.0,,1009.1,Clear,79.3,1562518800,0.0,10.0,295.0,7.36,4.72
75.9,0.0,63.77,0.67,clear-day,308.5,,0.0,0.0,,1009.2,Clear,75.5,1562522400,0.0,10.0,272.0,7.85,5.43
73.39,0.0,61.86,0.68,clear-night,306.8,,0.0,0.0,,1009.7,Clear,73.19,1562526000,0.0,10.0,231.0,8.13,5.81
71.48,0.0,59.91,0.67,clear-night,304.7,,0.0,0.0,,1010.5,Clear,71.48,1562529600,0.0,10.0,316.0,8.29,6.02
70.16,0.0,57.91,0.65,clear-night,303.2,,0.0,0.0,,1011.0,Clear,70.16,1562533200,0.0,10.0,276.0,8.3,6.1
69.68,0.02,57.53,0.65,clear-night,303.3,,0.0,0.0,,1010.9,Clear,69.68,1562536800,0.0,10.0,273.0,8.25,6.08
69.87,0.0,57.99,0.66,clear-night,302.6,,0.0,0.0,,1011.0,Clear,69.87,1562540400,0.0,10.0,272.0,8.45,6.18
69.77,0.02,58.54,0.68,clear-night,302.0,,0.0,0.0,,1011.1,Clear,69.77,1562544000,0.0,10.0,277.0,8.1,5.91
69.93,0.12,59.18,0.69,clear-night,301.4,,0.0,0.0,,1011.0,Clear,69.93,1562547600,0.0,10.0,302.0,7.86,5.09
69.07,0.27,58.57,0.69,clear-night,300.3,,0.0006,0.02,rain,1011.1,Clear,69.07,1562551200,0.0,10.0,284.0,6.33,4.39
67.09,0.37,59.26,0.76,partly-cloudy-night,300.4,,0.0009,0.02,rain,1011.1,Partly Cloudy,67.09,1562554800,0.0,10.0,284.0,5.12,3.77
68.61,0.41,61.08,0.77,partly-cloudy-day,302.1,,0.0004,0.01,rain,1011.4,Partly Cloudy,68.43,1562558400,0.0,10.0,333.0,4.66,3.32
71.33,0.4,63.71,0.78,partly-cloudy-day,305.0,,0.0,0.0,,1011.7,Partly Cloudy,70.87,1562562000,1.0,10.0,42.0,4.54,2.94
73.73,0.36,65.69,0.78,partly-cloudy-day,308.2,,0.0,0.0,,1011.9,Partly Cloudy,73.07,1562565600,2.0,10.0,88.0,4.49,2.82
75.54,0.24,67.0,0.77,clear-day,313.2,,0.0014,0.02,rain,1012.4,Clear,74.76,1562569200,4.0,10.0,110.0,4.47,3.23
77.38,0.09,67.93,0.75,clear-day,316.3,,0.0034,0.03,rain,1012.6,Clear,76.51,1562572800,6.0,10.0,103.0,4.4,3.57
78.88,0.0,67.94,0.71,clear-day,318.4,,0.0063,0.03,rain,1012.8,Clear,78.03,1562576400,8.0,8.374,95.0,4.79,3.85
82.52,0.02,66.35,0.62,clear-day,319.0,,0.0084,0.03,rain,1012.7,Clear,80.34,1562580000,9.0,8.191,93.0,4.97,4.02
84.48,0.09,65.47,0.56,clear-day,318.4,,0.0119,0.03,rain,1012.6,Clear,82.52,1562583600,9.0,8.781,89.0,5.5,4.11
81.64,0.16,65.23,0.61,clear-day,313.9,,0.0072,0.03,rain,1012.8,Clear,79.74,1562587200,8.0,10.0,76.0,5.89,3.95
79.56,0.25,65.4,0.63,clear-day,312.8,,0.0116,0.03,rain,1013.1,Clear,78.99,1562590800,6.0,10.0,68.0,5.05,3.61
79.16,0.35,66.02,0.66,partly-cloudy-day,312.0,,0.016,0.03,rain,1013.0,Partly Cloudy,78.52,1562594400,4.0,10.0,66.0,3.69,3.17
78.65,0.41,67.01,0.69,partly-cloudy-day,311.5,,0.0186,0.04,rain,1013.0,Partly Cloudy,77.91,1562598000,2.0,8.372,70.0,2.83,2.67
77.75,0.3,69.71,0.79,clear-day,309.9,,0.0205,0.07,rain,1012.9,Clear,76.67,1562601600,1.0,8.936,77.0,3.16,2.76
75.14,0.39,69.82,0.87,partly-cloudy-day,311.6,,0.0081,0.03,rain,1013.4,Partly Cloudy,73.96,1562605200,0.0,10.0,95.0,1.64,1.29
72.65,0.33,69.27,0.93,partly-cloudy-day,310.4,,0.0258,0.06,rain,1013.7,Partly Cloudy,71.44,1562608800,0.0,6.17,312.0,2.3,1.22
70.71,0.22,68.84,0.98,clear-night,311.4,,0.0161,0.05,rain,1014.2,Clear,69.47,1562612400,0.0,8.622,321.0,2.46,1.42
69.01,0.09,67.78,1.0,clear-night,312.9,,0.0049,0.03,rain,1014.8,Clear,67.84,1562616000,0.0,10.0,341.0,2.76,1.91
67.68,0.0,66.52,1.0,clear-night,314.1,,0.0009,0.02,rain,1015.3,Clear,66.63,1562619600,0.0,10.0,272.0,3.18,2.43
66.94,0.01,65.26,0.97,clear-night,314.8,,0.0003,0.02,rain,1015.3,Clear,66.06,1562623200,0.0,10.0,263.0,3.73,2.89
66.56,0.06,64.26,0.95,clear-night,315.2,,0.0003,0.02,rain,1015.2,Clear,65.83,1562626800,0.0,10.0,268.0,4.42,3.34
66.49,0.09,62.92,0.9,clear-night,317.6,,0.0003,0.02,rain,1014.8,Clear,65.96,1562630400,0.0,10.0,286.0,5.24,3.82
65.89,0.07,62.14,0.89,clear-night,318.1,,0.0002,0.01,rain,1014.5,Clear,65.46,1562634000,0.0,10.0,289.0,5.81,3.89
64.96,0.02,60.31,0.85,clear-night,318.5,,0.0002,0.01,rain,1014.5,Clear,64.76,1562637600,0.0,10.0,277.0,6.27,4.28
63.33,0.0,59.6,0.88,clear-night,319.1,,0.0,0.0,,1014.4,Clear,63.17,1562641200,0.0,10.0,281.0,6.14,4.26
65.67,0.03,61.39,0.87,clear-day,320.6,,0.0,0.0,,1014.5,Clear,65.35,1562644800,0.0,10.0,309.0,4.66,3.49
69.5,0.08,64.46,0.86,clear-day,322.1,,0.0,0.0,,1014.4,Clear,68.88,1562648400,1.0,10.0,357.0,2.63,2.31
73.32,0.11,66.87,0.83,clear-day,318.9,,0.0,0.0,,1014.3,Clear,72.49,1562652000,2.0,10.0,239.0,3.42,1.36
76.08,0.08,68.02,0.78,clear-day,317.5,,0.0,0.0,,1014.2,Clear,75.17,1562655600,4.0,10.0,104.0,5.46,1.24
79.04,0.04,68.54,0.72,clear-day,315.6,,0.001,0.02,rain,1013.9,Clear,78.12,1562659200,6.0,10.0,13.0,8.61,1.51
83.12,0.0,67.99,0.66,clear-day,314.4,,0.002,0.02,rain,1013.3,Clear,80.46,1562662800,8.0,10.0,358.0,10.86,1.9
84.89,0.0,65.77,0.56,clear-day,315.1,,0.0022,0.02,rain,1012.9,Clear,82.81,1562666400,9.0,10.0,42.0,11.07,2.25
86.24,0.0,64.25,0.5,clear-day,316.6,,0.0021,0.02,rain,1012.5,Clear,84.8,1562670000,10.0,10.0,164.0,10.35,2.67
83.68,0.02,63.41,0.53,clear-day,318.8,,0.0,0.0,,1012.7,Clear,82.42,1562673600,9.0,10.0,214.0,9.77,3.6
83.16,0.01,63.13,0.53,clear-day,317.4,,0.0006,0.03,rain,1012.5,Clear,81.95,1562677200,7.0,10.0,45.0,9.76,4.59
82.97,0.01,64.19,0.56,clear-day,314.9,,0.0027,0.05,rain,1012.0,Clear,81.39,1562680800,5.0,10.0,138.0,9.86,3.91
82.47,0.01,65.5,0.6,clear-day,313.3,,0.0047,0.07,rain,1011.9,Clear,80.51,1562684400,3.0,10.0,174.0,9.52,3.35
79.14,0.09,66.17,0.66,clear-day,313.6,,0.0037,0.08,rain,1012.1,Clear,78.5,1562688000,1.0,10.0,160.0,8.34,3.16
75.73,0.2,66.09,0.74,clear-day,314.9,,0.0025,0.11,rain,1012.5,Clear,75.06,1562691600,0.0,10.0,124.0,6.72,3.04
72.56,0.31,65.51,0.8,partly-cloudy-day,319.7,,0.0072,0.13,rain,1012.6,Partly Cloudy,71.89,1562695200,0.0,10.0,270.0,7.13,4.12
69.98,0.44,64.6,0.85,partly-cloudy-night,322.7,,0.0061,0.13,rain,1012.9,Partly Cloudy,69.36,1562698800,0.0,10.0,61.0,5.57,3.57
67.75,0.57,63.35,0.87,partly-cloudy-night,326.0,,0.0034,0.09,rain,1013.1,Partly Cloudy,67.22,1562702400,0.0,10.0,106.0,3.76,2.7
